name,place,sum_views,pref,geometry,address
みっちー,鯖江市,23294.0,福井県,POINT (136.1843593 35.9565096),"鯖江市, 福井県, 日本"
長谷川哲夫,入善町,23203.0,富山県,POINT (137.5028104 36.9349846),"入善町, 下新川郡, 富山県, 日本"
大島敦,北本市,23109.0,埼玉県,POINT (139.5301389 36.0268711),"北本市, 埼玉県, 日本"
ルーキー新一,琴平町,23009.0,香川県,POINT (133.8232497 34.191594),"琴平町, 仲多度郡, 香川県, 日本"
佐藤竜雄,大磯町,22836.0,神奈川県,POINT (139.2895566 35.3177728),"大磯町, 中郡, 神奈川県, 日本"
遠藤一馬,西伊豆町,22810.0,静岡県,POINT (138.794672 34.800667),"西伊豆町, 賀茂郡, 静岡県, 日本"
北川綾巴,知立市,22719.0,愛知県,POINT (137.0516484 35.0014831),"知立市, 愛知県, 日本"
佐々木毅,美郷町,22683.0,秋田県,POINT (140.5823411 39.4616469),"美郷町, 仙北郡, 秋田県, 019-1502, 日本"
前田彩里 (陸上選手),大津町,22682.0,熊本県,POINT (130.9102983 32.894173),"大津町, 菊池郡, 熊本県, 日本"
上廣哲彦,北広島町,22422.0,広島県,POINT (132.5386288 34.6745006),"北広島町, 山県郡, 広島県, 731-2105, 日本"
河野孝典,野沢温泉村,22324.0,長野県,POINT (138.45534 36.931457),"野沢温泉村, 下高井郡, 長野県, 389-2502, 日本"
魁輝薫秀,七戸町,21855.0,青森県,POINT (141.1583939 40.7446987),"七戸町, 上北郡, 青森県, 日本"
榊莫山,南山城村,21855.0,京都府,POINT (136.003521 34.766),"南山城村, 相楽郡, 京都府, 619-1421, 日本"
折木良一,津奈木町,21767.0,熊本県,POINT (130.4594299 32.2538983),"津奈木町, 葦北郡, 熊本県, 日本"
永作あいり,美浦村,21691.0,茨城県,POINT (140.3019271 36.0045988),"美浦村, 稲敷郡, 茨城県, 300-0424, 日本"
小島弘務,大山崎町,21582.0,京都府,POINT (135.686747 34.90439),"大山崎町, 乙訓郡, 京都府, 日本"
次原隆二,鞍手町,21557.0,福岡県,POINT (130.671679 33.789962),"鞍手町, 鞍手郡, 福岡県, 807-1313, 日本"
荒木優里 (アナウンサー),香春町,21421.0,福岡県,POINT (130.8445151 33.6992935),"香春町, 田川郡, 福岡県, 822-1406, 日本"
谷口海斗,紀北町,21399.0,三重県,POINT (136.2253472 34.1660014),"紀北町, 北牟婁郡, 三重県, 519-3204, 日本"
井出竜也,富士河口湖町,21302.0,山梨県,POINT (138.7653041 35.5010653),"富士河口湖町, 南都留郡, 山梨県, 日本"
樋渡啓祐,武雄市,21190.0,佐賀県,POINT (130.0194484 33.1935518),"武雄市, 佐賀県, 日本"
八代万智子,礼文町,21061.0,北海道,POINT (141.0229973 45.3830533),"礼文町, 礼文郡, 宗谷総合振興局, 北海道, 日本"
長井満也,砂川市,20616.0,北海道,POINT (141.9034816 43.494928),"砂川市, 空知総合振興局, 北海道, 日本"
森永勝也,柳井市,20494.0,山口県,POINT (132.101193 33.9640825),"柳井市, 山口県, 日本"
下山真二,加東市,20475.0,兵庫県,POINT (135.007803 34.930544),"加東市, 兵庫県, 日本"
柏好文,富士川町,20382.0,山梨県,POINT (138.4613889 35.5611111),"富士川町, 南巨摩郡, 山梨県, 日本"
鏡里喜代治,三戸町,20335.0,青森県,POINT (141.2587719 40.3782546),"三戸町, 三戸郡, 青森県, 日本"
三原朝彦,遠賀町,20023.0,福岡県,POINT (130.6683782 33.8478648),"遠賀町, 遠賀郡, 福岡県, 日本"
甲斐親直,高千穂町,19940.0,宮崎県,POINT (131.32383 32.731215),"高千穂町, 西臼杵郡, 宮崎県, 882-1101, 日本"
福盛田悠,一戸町,19889.0,岩手県,POINT (141.2954815 40.2129469),"一戸町, 二戸郡, 岩手県, 日本"
小嶋進,色麻町,19821.0,宮城県,POINT (140.8498331 38.5488389),"色麻町, 加美郡, 宮城県, 981-4101, 日本"
岡本洋介,すさみ町,19805.0,和歌山県,POINT (135.4946824 33.5507649),"すさみ町, 西牟婁郡, 和歌山県, 649-2621, 日本"
秋本真利,富里市,19789.0,千葉県,POINT (140.3430548 35.7268876),"富里市, 千葉県, 日本"
大六野秀畝,いちき串木野市,19716.0,鹿児島県,POINT (130.2721599 31.7146024),"いちき串木野市, 鹿児島県, 日本"
滝本竜彦,上ノ国町,19508.0,北海道,POINT (140.1209345 41.801361),"上ノ国町, 檜山郡, 檜山振興局, 北海道, 日本"
児玉広志,土庄町,19426.0,香川県,POINT (134.1859682 34.4862397),"土庄町, 小豆郡, 香川県, 日本"
サイクロンZ (お笑い芸人),根室市,19296.0,北海道,POINT (145.5829068 43.3301154),"根室市, 根室振興局, 北海道, 日本"
袴田里見,おいらせ町,19159.0,青森県,POINT (141.3980339 40.5990771),"おいらせ町, 上北郡, 青森県, 日本"
西川佳明,太子町,19038.0,大阪府,POINT (135.646824 34.517724),"太子町, 南河内郡, 大阪府, 日本"
巽真悟,古座川町,18982.0,和歌山県,POINT (135.8150779 33.5316794),"古座川町, 東牟婁郡, 和歌山県, 日本"
小林七郎,置戸町,18766.0,北海道,POINT (143.5863075 43.6763363),"置戸町, 常呂郡, オホーツク総合振興局, 北海道, 099-1100, 日本"
篠原哲雄,甲斐市,18756.0,山梨県,POINT (138.515327 35.668167),"甲斐市, 山梨県, 日本"
貫啓二,島本町,18473.0,大阪府,POINT (135.6532529 34.8928259),"島本町, 三島郡, 大阪府, 日本"
舛ノ山大晴,栄町,18314.0,千葉県,POINT (140.2441238 35.8410441),"栄町, 印旛郡, 千葉県, 日本"
林あさ美,六ヶ所村,18125.0,青森県,POINT (141.374092 40.9670787),"六ヶ所村, 上北郡, 青森県, 日本"
尾崎翠,岩美町,17770.0,鳥取県,POINT (134.3321405 35.5759945),"岩美町, 岩美郡, 鳥取県, 日本"
馬場鉄志,日の出町,17729.0,東京都,POINT (139.223819 35.758719),"日の出町, 西多摩郡, 東京都, 日本"
藤懸貴志,大桑村,17668.0,長野県,POINT (137.6650578 35.6829647),"大桑村, 木曽郡, 長野県, 日本"
織田淳哉,美郷町,17491.0,宮崎県,POINT (131.3633515 32.438826),"美郷町, 東臼杵郡, 宮崎県, 883-1101, 日本"
石田礼助,松崎町,17483.0,静岡県,POINT (138.801992 34.750811),"松崎町, 賀茂郡, 静岡県, 410-3696, 日本"
黒沢丈夫,上野村,17237.0,群馬県,POINT (138.7771654 36.0831883),"上野村, 多野郡, 群馬県, 370-1613, 日本"
遠藤彰良,石井町,16886.0,徳島県,POINT (134.4406557 34.0741015),"石井町, 名西郡, 徳島県, 日本"
山本涼太,木島平村,16757.0,長野県,POINT (138.4427845 36.8528516),"木島平村, 下高井郡, 長野県, 日本"
蔵原惟繕,海陽町,16605.0,徳島県,POINT (134.3220808 33.5937388),"海陽町, 海部郡, 徳島県, 日本"
山口泰明,川島町,16565.0,埼玉県,POINT (139.4840808 35.9924411),"川島町, 比企郡, 埼玉県, 日本"
中川智子,那智勝浦町,16464.0,和歌山県,POINT (135.9339638 33.6411327),"那智勝浦町, 東牟婁郡, 和歌山県, 日本"
塚原直貴,岡谷市,16459.0,長野県,POINT (138.049549 36.07853),"岡谷市, 長野県, 日本"
石間春夫,長沼町,16400.0,北海道,POINT (141.6951135 43.010346),"長沼町, 夕張郡, 空知総合振興局, 北海道, 日本"
高木康成,吉田町,16319.0,静岡県,POINT (138.2605609 34.7737836),"吉田町, 榛原郡, 静岡県, 日本"
佐藤賢,金山町,16204.0,山形県,POINT (140.339243 38.8835887),"金山町, 最上郡, 山形県, 日本"
前田武志,十津川村,16132.0,奈良県,POINT (135.7946547 33.9890597),"十津川村, 吉野郡, 奈良県, 637-1333, 日本"
大久保勝信,日高町,16108.0,和歌山県,POINT (135.141139 33.9259155),"日高町, 日高郡, 和歌山県, 649-1213, 日本"
赤羽有紀子,芳賀町,15921.0,栃木県,POINT (140.0583242 36.5482739),"芳賀町, 芳賀郡, 栃木県, 日本"
荒木翔太,玉東町,15542.0,熊本県,POINT (130.6291209 32.9026379),"玉東町, 玉名郡, 熊本県, 日本"
篠崎愛 (ゴルファー),上三川町,15518.0,栃木県,POINT (139.9098338 36.4393158),"上三川町, 河内郡, 栃木県, 日本"
小田エリカ,渡名喜村,15509.0,沖縄県,POINT (127.1439818 26.3673959),"渡名喜村, 島尻郡, 沖縄県, 901-3601, 日本"
藤田浩雅,裾野市,15307.0,静岡県,POINT (138.881738 35.21843),"裾野市, 静岡県, 日本"
最上川司,河北町,15221.0,山形県,POINT (140.3145631 38.4262106),"河北町, 西村山郡, 山形県, 999-3511, 日本"
村山龍平,玉城町,15142.0,三重県,POINT (136.6325506 34.4851095),"玉城町, 度会郡, 三重県, 日本"
吉田直,芦屋町,15125.0,福岡県,POINT (130.6690259 33.904468),"芦屋町, 遠賀郡, 福岡県, 日本"
大徹忠晃,大野市,15088.0,福井県,POINT (136.4874356 35.9797101),"大野市, 福井県, 日本"
富本憲吉,安堵町,15073.0,奈良県,POINT (135.7583047 34.6070761),"安堵町, 生駒郡, 奈良県, 日本"
松村任三,高萩市,15068.0,茨城県,POINT (140.716351 36.7193917),"高萩市, 茨城県, 日本"
大畠章宏,城里町,14905.0,茨城県,POINT (140.3760465 36.4796757),"城里町, 東茨城郡, 茨城県, 日本"
さいたまんぞう,美咲町,14662.0,岡山県,POINT (133.9582915 34.9979682),"美咲町, 久米郡, 岡山県, 日本"
福嶋久晃,太地町,14558.0,和歌山県,POINT (135.9444352 33.5920999),"太地町, 東牟婁郡, 和歌山県, 649-5171, 日本"
内田強,大崎町,14485.0,鹿児島県,POINT (130.984002 31.443611),"大崎町, 曽於郡, 鹿児島県, 日本"
瀧本誠,坂東市,14442.0,茨城県,POINT (139.8896616 36.0484805),"坂東市, 茨城県, 日本"
清原梨央,東温市,14346.0,愛媛県,POINT (132.8718965 33.7908821),"東温市, 愛媛県, 791-0211, 日本"
神田日勝,鹿追町,14155.0,北海道,POINT (142.9888511 43.0988181),"鹿追町, 河東郡, 十勝総合振興局, 北海道, 081-0294, 日本"
貝塚ひろし,御宿町,14035.0,千葉県,POINT (140.3487766 35.1916611),"御宿町, 夷隅郡, 千葉県, 299-5102, 日本"
深山祐助,壱岐市,13996.0,長崎県,POINT (129.6913078 33.7500515),"壱岐市, 長崎県, 日本"
西田公昭,那賀町,13931.0,徳島県,POINT (134.2438656 33.7915131),"那賀町, 那賀郡, 徳島県, 日本"
森智香子,長与町,13789.0,長崎県,POINT (129.8860926 32.8242152),"長与町, 西彼杵郡, 長崎県, 851-2195, 日本"
とんぼちゃん,藤里町,13694.0,秋田県,POINT (140.2616767 40.2783665),"藤里町, 山本郡, 秋田県, 日本"
山浦麻葉,御代田町,13598.0,長野県,POINT (138.5071625 36.3226007),"御代田町, 北佐久郡, 長野県, 日本"
岸千恵子,平川市,13365.0,青森県,POINT (140.5665126 40.5840494),"平川市, 青森県, 日本"
山本おさむ,天栄村,13161.0,福島県,POINT (140.2470711 37.2554213),"天栄村, 岩瀬郡, 福島県, 日本"
菅波栄純,須賀川市,13153.0,福島県,POINT (140.37293 37.2867857),"須賀川市, 福島県, 日本"
尾関雅次郎,高取町,13046.0,奈良県,POINT (135.7917552 34.4500421),"高取町, 高市郡, 奈良県, 635-0154, 日本"
山本哲哉,由良町,12874.0,和歌山県,POINT (135.118198 33.9590686),"由良町, 日高郡, 和歌山県, 日本"
石野田奈津代,神津島村,12857.0,東京都,POINT (139.1348719 34.2060924),"神津島村, 大島支庁, 東京都, 100-0601, 日本"
道下大樹,新得町,12634.0,北海道,POINT (142.8393169 43.0796592),"新得町, 上川郡(十勝国), 十勝総合振興局, 北海道, 日本"
鳥羽亮,長瀞町,12609.0,埼玉県,POINT (139.1096479 36.1146759),"長瀞町, 秩父郡, 埼玉県, 日本"
野上正義,白糠町,12329.0,北海道,POINT (144.0714966 42.9561787),"白糠町, 白糠郡, 釧路総合振興局, 北海道, 088-0302, 日本"
塩川鉄也,日高市,12271.0,埼玉県,POINT (139.3390385 35.9077667),"日高市, 埼玉県, 日本"
佐々木雅弘,矢巾町,12248.0,岩手県,POINT (141.1432126 39.6060456),"矢巾町, 紫波郡, 岩手県, 日本"
近藤名奈,扶桑町,12007.0,愛知県,POINT (136.9077156 35.3651536),"扶桑町, 丹羽郡, 愛知県, 480-0103, 日本"
岡本将之,南阿蘇村,11927.0,熊本県,POINT (131.0325835 32.8469382),"南阿蘇村, 阿蘇郡, 熊本県, 日本"
松林宗恵,江津市,11898.0,島根県,POINT (132.2213266 35.0111168),"江津市, 島根県, 日本"
宮入千洋,筑北村,11833.0,長野県,POINT (138.03896 36.407522),"筑北村, 東筑摩郡, 長野県, 日本"
稲田正純,日野町,11758.0,鳥取県,POINT (133.4425296 35.2408504),"日野町, 日野郡, 鳥取県, 日本"
井箟重慶,瑞浪市,11744.0,岐阜県,POINT (137.2541668 35.3619929),"瑞浪市, 岐阜県, 日本"
金久保順,境町,11696.0,茨城県,POINT (139.7951982 36.1083794),"境町, 猿島郡, 茨城県, 日本"
中川裕貴,竜王町,11475.0,滋賀県,POINT (136.1183245 35.058228),"竜王町, 蒲生郡, 滋賀県, 520-2551, 日本"
松山勘十郎,田上町,11214.0,新潟県,POINT (139.0578863 37.6986911),"田上町, 南蒲原郡, 新潟県, 日本"
杏野はるな,相良村,11196.0,熊本県,POINT (130.838558 32.291777),"相良村, 球磨郡, 熊本県, 868-0094, 日本"
今里広記,波佐見町,11189.0,長崎県,POINT (129.8999115 33.1328355),"波佐見町, 東彼杵郡, 長崎県, 日本"
英洸貴,内灘町,11136.0,石川県,POINT (136.6549747 36.6628934),"内灘町, 河北郡, 石川県, 日本"
本間俊太郎,加美町,11098.0,宮城県,POINT (140.8546547 38.5717526),"加美町, 加美郡, 宮城県, 日本"
大村孟,小竹町,10959.0,福岡県,POINT (130.7094599 33.7125915),"小竹町, 鞍手郡, 福岡県, 日本"
藤本昭夫,姫島村,10940.0,大分県,POINT (131.6457316 33.7239408),"姫島村, 東国東郡, 大分県, 872-1501, 日本"
藤原正典,揖斐川町,10874.0,岐阜県,POINT (136.5685564 35.487325),"揖斐川町, 揖斐郡, 岐阜県, 日本"
竹嶋祐貴,舟橋村,10599.0,富山県,POINT (137.3075879 36.7038619),"舟橋村, 中新川郡, 富山県, 日本"
谷口直樹,鷹栖町,10558.0,北海道,POINT (142.354421 43.8433173),"鷹栖町, 上川郡(石狩国), 上川総合振興局, 北海道, 日本"
大ノ海久光,井川町,10489.0,秋田県,POINT (140.0814478 39.9141537),"井川町, 南秋田郡, 秋田県, 日本"
加藤慎平,岐南町,10450.0,岐阜県,POINT (136.7824996 35.38982),"岐南町, 羽島郡, 岐阜県, 501-6197, 日本"
湯場忠志,三股町,10433.0,宮崎県,POINT (131.2030703 31.7323224),"三股町, 北諸県郡, 宮崎県, 日本"
仲田秀司,金武町,10377.0,沖縄県,POINT (127.906464 26.466732),"金武町, 国頭郡, 沖縄県, 日本"
稲葉政裕,玖珠町,10338.0,大分県,POINT (131.1513839 33.2831403),"玖珠町, 玖珠郡, 大分県, 日本"
清俊彦,新富町,9726.0,宮崎県,POINT (131.4723142 32.078452),"新富町, 児湯郡, 宮崎県, 日本"
神内良一,浦臼町,9710.0,北海道,POINT (141.8192017 43.4304473),"浦臼町, 樺戸郡, 空知総合振興局, 北海道, 日本"
大山百合香,和泊町,9576.0,鹿児島県,POINT (128.646279 27.402221),"和泊町, 大島郡, 鹿児島県, 日本"
大迫たつ子,高原町,9575.0,宮崎県,POINT (131.0078365 31.927877),"高原町, 西諸県郡, 宮崎県, 日本"
矢野諭,綾川町,9312.0,香川県,POINT (133.940567 34.2404022),"綾川町, 綾歌郡, 香川県, 日本"
金澤弘和,岩泉町,9150.0,岩手県,POINT (141.7964303 39.8430658),"岩泉町, 下閉伊郡, 岩手県, 日本"
芝不器男,松野町,9082.0,愛媛県,POINT (132.7104971 33.2271539),"松野町, 北宇和郡, 愛媛県, 日本"
川村秀三郎,綾町,8994.0,宮崎県,POINT (131.2144295 32.051477),"綾町, 東諸県郡, 宮崎県, 880-1302, 日本"
唯我,浜頓別町,8924.0,北海道,POINT (142.3595514 45.1237125),"浜頓別町, 枝幸郡, 宗谷総合振興局, 北海道, 日本"
阿智太郎,阿智村,8781.0,長野県,POINT (137.747532 35.4441022),"阿智村, 下伊那郡, 長野県, 日本"
徳三宝,天城町,8766.0,鹿児島県,POINT (128.90815 27.818004),"天城町, 大島郡, 鹿児島県, 日本"
宮澤章二,羽生市,8743.0,埼玉県,POINT (139.5484797 36.1724023),"羽生市, 埼玉県, 日本"
原一平,当麻町,8731.0,北海道,POINT (142.5083347 43.8281566),"当麻町, 上川郡(石狩国), 上川総合振興局, 北海道, 078-1341, 日本"
山下貴史,幌加内町,8710.0,北海道,POINT (142.1537544 44.0097989),"幌加内町, 雨竜郡, 上川総合振興局, 北海道, 日本"
大浦兼武,さつま町,8638.0,鹿児島県,POINT (130.452724 31.90688),"さつま町, 薩摩郡, 鹿児島県, 日本"
矢田津世子,五城目町,8562.0,秋田県,POINT (140.1117138 39.9438724),"五城目町, 南秋田郡, 秋田県, 018-1746, 日本"
大宮宏正,茂木町,8510.0,栃木県,POINT (140.1874057 36.532164),"茂木町, 芳賀郡, 栃木県, 321-3531, 日本"
越和宏,王滝村,8347.0,長野県,POINT (137.5636975 35.7961622),"王滝村, 木曽郡, 長野県, 397-0201, 日本"
宗由貴,多度津町,8093.0,香川県,POINT (133.7601435 34.2716875),"多度津町, 仲多度郡, 香川県, 日本"
角南攻,鏡野町,8090.0,岡山県,POINT (133.932914 35.091826),"鏡野町, 苫田郡, 岡山県, 日本"
青葉山弘年,大郷町,8081.0,宮城県,POINT (141.0044439 38.4243176),"大郷町, 黒川郡, 宮城県, 日本"
剣武輝希,小鹿野町,8067.0,埼玉県,POINT (139.008513 36.0171181),"小鹿野町, 秩父郡, 埼玉県, 日本"
前田一男,松前町,7998.0,北海道,POINT (140.1103918 41.430042),"松前町, 松前郡, 渡島総合振興局, 北海道, 日本"
玄田有史,飯南町,7795.0,島根県,POINT (132.713921 34.999945),"飯南町, 飯石郡, 島根県, 日本"
ジェントル,泊村,7659.0,北海道,POINT (140.4990026 43.0631282),"泊村, 古宇郡, 後志総合振興局, 北海道, 日本"
星野美香,片品村,7576.0,群馬県,POINT (139.2252658 36.7723157),"片品村, 利根郡, 群馬県, 日本"
ヨネヤマ・ママコ,身延町,7560.0,山梨県,POINT (138.4425665 35.4680507),"身延町, 南巨摩郡, 山梨県, 日本"
北村直人,鶴居村,7554.0,北海道,POINT (144.3211862 43.2300666),"鶴居村, 阿寒郡, 釧路総合振興局, 北海道, 日本"
青木たかお,矢板市,7532.0,栃木県,POINT (139.9236292 36.8066705),"矢板市, 栃木県, 329-2192, 日本"
松長有慶,高野町,7430.0,和歌山県,POINT (135.5872944 34.215788),"高野町, 伊都郡, 和歌山県, 日本"
木村庄之助 (31代),美瑛町,7346.0,北海道,POINT (142.466929 43.5882382),"美瑛町, 上川郡(石狩国), 上川総合振興局, 北海道, 日本"
宮川哲夫,大島町,7326.0,東京都,POINT (139.400251 34.737515),"大島町, 大島支庁, 東京都, 100-0103, 日本"
伊藤隆偉,東栄町,7321.0,愛知県,POINT (137.698058 35.069431),"東栄町, 北設楽郡, 愛知県, 日本"
佐藤昭大,朝日町,7290.0,三重県,POINT (136.6629304 35.0365366),"朝日町, 三重郡, 三重県, 日本"
諸戸清六 (初代),木曽岬町,7126.0,三重県,POINT (136.7408202 35.0670097),"木曽岬町, 桑名郡, 三重県, 日本"
高橋諭一,島牧村,7108.0,北海道,POINT (140.0616404 42.7009654),"島牧村, 島牧郡, 後志総合振興局, 北海道, 日本"
井浦秀夫,小布施町,7082.0,長野県,POINT (138.3123863 36.6977297),"小布施町, 上高井郡, 長野県, 日本"
羽生生純,飯島町,7002.0,長野県,POINT (137.9059206 35.6800073),"飯島町, 上伊那郡, 長野県, 399-3797, 日本"
白井鉄也,酒々井町,6994.0,千葉県,POINT (140.2694831 35.7247139),"酒々井町, 印旛郡, 千葉県, 日本"
小仲＝ペールワン,陸別町,6933.0,北海道,POINT (143.7471808 43.4689435),"陸別町, 足寄郡, 十勝総合振興局, 北海道, 日本"
時雨音羽,利尻町,6905.0,北海道,POINT (141.201041 45.1695072),"利尻町, 利尻郡, 宗谷総合振興局, 北海道, 097-0401, 日本"
大原淳也,玄海町,6765.0,佐賀県,POINT (129.867023 33.4787713),"玄海町, 東松浦郡, 佐賀県, 日本"
風間昶,剣淵町,6738.0,北海道,POINT (142.3614268 44.0959037),"剣淵町, 上川郡(天塩国), 上川総合振興局, 北海道, 日本"
萩原早紀子,小谷村,6713.0,長野県,POINT (137.9085014 36.7790624),"小谷村, 北安曇郡, 長野県, 日本"
柏戸秀剛,洋野町,6700.0,岩手県,POINT (141.7185348 40.4082162),"洋野町, 九戸郡, 岩手県, 日本"
十文字友和,階上町,6689.0,青森県,POINT (141.6211827 40.4522877),"階上町, 三戸郡, 青森県, 日本"
英太郎 (新派俳優),弥彦村,6625.0,新潟県,POINT (138.8549691 37.6911941),"弥彦村, 西蒲原郡, 新潟県, 959-0323, 日本"
山本聡哉,葛巻町,6615.0,岩手県,POINT (141.4364124 40.039742),"葛巻町, 岩手郡, 岩手県, 日本"
望月圭介,大崎上島町,6585.0,広島県,POINT (132.893802 34.235542),"大崎上島町, 豊田郡, 広島県, 日本"
北見マキ,豊浦町,6572.0,北海道,POINT (140.7116417 42.5834863),"豊浦町, 虻田郡, 胆振総合振興局, 北海道, 日本"
寺島舞,立科町,6544.0,長野県,POINT (138.3159027 36.2720336),"立科町, 北佐久郡, 長野県, 391-0321, 日本"
羽石杏奈,市貝町,6418.0,栃木県,POINT (140.1021523 36.5432544),"市貝町, 芳賀郡, 栃木県, 日本"
吉田直哉,浅川町,6406.0,福島県,POINT (140.4127953 37.0809885),"浅川町, 石川郡, 福島県, 日本"
寺田菜々海,屋久島町,6322.0,鹿児島県,POINT (130.500281 30.346862),"屋久島町, 熊毛郡, 鹿児島県, 日本"
津田広喜,幌延町,6204.0,北海道,POINT (141.8493352 45.0175638),"幌延町, 天塩郡, 宗谷総合振興局, 北海道, 098-2941, 日本"
高良倉吉,伊是名村,6043.0,沖縄県,POINT (127.936154 26.928591),"伊是名村, 島尻郡, 沖縄県, 日本"
大城真乃,宜野座村,6026.0,沖縄県,POINT (127.971539 26.493888),"宜野座村, 国頭郡, 沖縄県, 日本"
板垣武四,和寒町,5901.0,北海道,POINT (142.4135623 44.0231818),"和寒町, 上川郡(天塩国), 上川総合振興局, 北海道, 日本"
柿本倫明,みやこ町,5842.0,福岡県,POINT (130.9207209 33.6991694),"みやこ町, 京都郡, 福岡県, 日本"
根矢涼香,茨城町,5806.0,茨城県,POINT (140.4240926 36.2871186),"茨城町, 東茨城郡, 茨城県, 311-3116, 日本"
宮崎学 (写真家),中川村,5755.0,長野県,POINT (137.9592912 35.6428605),"中川村, 上伊那郡, 長野県, 399-3804, 日本"
尼子持久,甲良町,5708.0,滋賀県,POINT (136.2641175 35.204803),"甲良町, 犬上郡, 滋賀県, 522-0254, 日本"
尾崎好美,山北町,5685.0,神奈川県,POINT (139.0544802 35.3894915),"山北町, 足柄上郡, 神奈川県, 日本"
増田四郎,山添村,5572.0,奈良県,POINT (136.043629 34.6812793),"山添村, 山辺郡, 奈良県, 630-2344, 日本"
西崎キク,上里町,5460.0,埼玉県,POINT (139.1446912 36.2515475),"上里町, 児玉郡, 埼玉県, 日本"
小檜山博,滝上町,5335.0,北海道,POINT (143.0780384 44.1921915),"滝上町, 紋別郡, オホーツク総合振興局, 北海道, 日本"
窪木一茂,古殿町,5325.0,福島県,POINT (140.5557062 37.0892169),"古殿町, 石川郡, 福島県, 933-8307, 日本"
斉藤滋宣,厚真町,5250.0,北海道,POINT (141.8779112 42.7236331),"厚真町, 勇払郡, 胆振総合振興局, 北海道, 日本"
江田由紀浩,中頓別町,5211.0,北海道,POINT (142.2866895 44.9698422),"中頓別町, 枝幸郡, 宗谷総合振興局, 北海道, 098-5551, 日本"
渡邉一成,双葉町,5180.0,福島県,POINT (141.0143226 37.4507756),"双葉町, 双葉郡, 福島県, 979-1401, 日本"
宮城新昌,大宜味村,5151.0,沖縄県,POINT (128.138807 26.680026),"大宜味村, 国頭郡, 沖縄県, 日本"
遠藤貴巳,吉野川市,5140.0,徳島県,POINT (134.3585119 34.0663158),"吉野川市, 徳島県, 日本"
木村毅,勝央町,5004.0,岡山県,POINT (134.1161671 35.0418199),"勝央町, 勝田郡, 岡山県, 日本"
金石清禅,蘭越町,4986.0,北海道,POINT (140.5282243 42.8092067),"蘭越町, 磯谷郡, 後志総合振興局, 北海道, 日本"
吉田一穂,古平町,4968.0,北海道,POINT (140.6388966 43.2652159),"古平町, 古平郡, 後志総合振興局, 北海道, 046-0121, 日本"
本庄敬,寿都町,4962.0,北海道,POINT (140.2289507 42.791029),"寿都町, 寿都郡, 後志総合振興局, 北海道, 日本"
河内國平,東吉野村,4942.0,奈良県,POINT (135.9682717 34.4032711),"東吉野村, 吉野郡, 奈良県, 日本"
水永翔馬,門川町,4852.0,宮崎県,POINT (131.6197077 32.4920978),"門川町, 東臼杵郡, 宮崎県, 日本"
福永宇宙,四万十町,4688.0,高知県,POINT (133.1370848 33.2114694),"四万十町, 高岡郡, 高知県, 日本"
岩田宏,京極町,4579.0,北海道,POINT (140.8838931 42.8582069),"京極町, 虻田郡, 後志総合振興局, 北海道, 日本"
前登志夫,下市町,4577.0,奈良県,POINT (135.7964789 34.3409811),"下市町, 吉野郡, 奈良県, 638-0041, 日本"
梅木真美,九重町,4570.0,大分県,POINT (131.2111863 33.197066),"九重町, 玖珠郡, 大分県, 日本"
下原理,神石高原町,4452.0,広島県,POINT (133.253549 34.724023),"神石高原町, 神石郡, 広島県, 720-1522, 日本"
平間誠記,蔵王町,4435.0,宮城県,POINT (140.6590753 38.0976913),"蔵王町, 刈田郡, 宮城県, 日本"
佐々木憲昭,共和町,4430.0,北海道,POINT (140.6114734 42.9804237),"共和町, 岩内郡, 後志総合振興局, 北海道, 日本"
米田純,二宮町,4389.0,神奈川県,POINT (139.246756 35.300994),"二宮町, 中郡, 神奈川県, 259-0132, 日本"
露木順一,開成町,4381.0,神奈川県,POINT (139.120733 35.342161),"開成町, 足柄上郡, 神奈川県, 258-0022, 日本"
市川暉記,中井町,4290.0,神奈川県,POINT (139.220648 35.334473),"中井町, 足柄上郡, 神奈川県, 259-0147, 日本"
川崎清純,雫石町,4287.0,岩手県,POINT (140.9759981 39.696247),"雫石町, 岩手郡, 岩手県, 日本"
古堅実吉,国頭村,4259.0,沖縄県,POINT (128.256568 26.761436),"国頭村, 国頭郡, 沖縄県, 日本"
保岡武久,宇検村,4254.0,鹿児島県,POINT (129.3096959 28.2753644),"宇検村, 大島郡, 鹿児島県, 日本"
八戸亮,蓬田村,4171.0,青森県,POINT (140.6560574 40.9718994),"蓬田村, 東津軽郡, 青森県, 日本"
森本真司,阿波市,4145.0,徳島県,POINT (134.2976029 34.1021279),"阿波市, 徳島県, 日本"
安沢明也,刈羽村,4051.0,新潟県,POINT (138.6223516 37.4223106),"刈羽村, 刈羽郡, 新潟県, 945-0317, 日本"
金田誠一,木古内町,4041.0,北海道,POINT (140.43763 41.6784387),"木古内町, 上磯郡, 渡島総合振興局, 北海道, 049-0412, 日本"
千田正,金ケ崎町,4025.0,岩手県,POINT (141.1161235 39.1957114),"金ケ崎町, 胆沢郡, 岩手県, 029-4503, 日本"
本田俊介,新地町,3868.0,福島県,POINT (140.9197679 37.8763078),"新地町, 相馬郡, 福島県, 979-2611, 日本"
品田雄吉,遠別町,3849.0,北海道,POINT (141.7920865 44.7224187),"遠別町, 天塩郡, 留萌振興局, 北海道, 日本"
